tmdb_id,title,release_date,budget_adj,opening_weekend_domestic_adj,director_power,director_momentum,cast_power,cast_momentum,studio_power,studio_momentum,in_series,prev_opening_adj,season_dump,season_holiday,season_shoulder,season_summer,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,rating_G,rating_NC-17,rating_NR,rating_PG,rating_PG-13,rating_R,rating_Unrated,runtime_scaled
119675,Behind the Candelabra,2013-05-26,17.274702463714853,13.914280228191696,17.312084253605928,17.49107308738647,16.92530519845714,16.863194496728536,18.224676249726105,18.224676249726105,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8758706410820809
91739,Much Ado About Nothing,2013-05-28,16.985375893040285,12.378614355616474,19.48858548815022,19.48858548815022,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3427424836045735
75656,Now You See Me,2013-05-29,18.456696339513098,17.51851404099924,18.320030840210173,18.320030840210173,16.382971639140802,16.136979713410412,17.752358598144966,18.036947840743448,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7573977171981904
77987,Only God Forgives,2013-05-30,15.707824284967064,12.980714460695266,16.602609860802904,16.602609860802904,15.77687800974429,15.659184419430606,12.266206128552165,12.49784084631732,0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8419867552343316
121831,"Love, Marilyn",2013-05-30,14.86595281949974,8.617928149349805,10.741814069683722,10.741814069683722,15.305540862022792,14.962658991261108,13.695940460020813,13.533787153723544,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1057966358367925
82700,After Earth,2013-05-30,19.006742672351265,17.454122709171795,17.902282304950106,17.902282304950106,18.196868602205527,18.196868602205527,17.35078349896673,17.479676296898486,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.1903856738729338
87499,The East,2013-05-31,16.011010504535033,11.575670267459394,10.853731153070337,10.853731153070337,16.480910185919086,16.48115877153517,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7573977171981904
158015,The Purge,2013-05-31,15.237820746154927,17.66728376132489,0.0,0.0,16.076512045615686,15.807808508864085,17.24413958575821,15.882960507632474,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.0789326030021127
47964,A Good Day to Die Hard,2013-06-02,18.660996801243368,17.351455952809708,0.0,0.0,16.219267652865163,16.911508853724268,0.0,0.0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3088585977568243
122081,Spring Breakers,2013-06-03,15.748646273458412,12.80361732486777,0.0,0.0,16.721803383350167,16.93322811896267,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5458044455246054
174645,Java Heat,2013-06-03,16.847258465664005,7.29134643920326,0.0,0.0,16.037196185833217,16.21947460573138,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0465601738948472
147773,The Way Way Back,2013-06-06,15.665264677101428,13.546428810659178,0.0,0.0,16.415847690964558,15.546219069823495,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.012676288047098
159117,V/H/S/2,2013-06-06,15.945509159874431,9.527287644562966,10.840637598341551,10.840637598341551,0.0,0.0,10.840637598341551,10.840637598341551,1,10.840637598341551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.4273315216407148
198287,After the Dark,2013-06-07,16.62411492640761,11.448320741475634,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.224269559720683
158884,A Teacher,2013-06-09,11.836630357999756,8.775759826524947,0.0,0.0,0.0,0.0,11.754992951053747,11.407101277917208,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.61206076047962
154282,Touchy Feely,2013-06-09,16.62411492640761,8.469167086511371,11.959857318600234,11.959857318600234,11.449035958741767,11.449035958741767,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8419867552343316
173301,Good Ol' Freda,2013-06-09,16.739182260370196,9.148187806752604,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0196961410601677
214091,The Last of Robin Hood,2013-06-09,15.861974943262512,10.482669069917412,0.0,0.0,14.208611140113591,14.159506935767531,12.802081384198688,13.057931752207462,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.6642773694084959
195757,The Ultimate Life,2013-06-09,16.62411492640761,13.723560526456495,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1057966358367925
159092,Hell Baby,2013-06-09,15.055499237592224,8.837028092721956,0.0,0.0,16.397880831693943,16.398151597342014,10.553200102516692,10.553200102516692,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3088585977568243
180314,Salinger,2013-06-09,14.832355758624884,11.696863500851494,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2905258746756978
149509,Horns,2013-06-09,16.831166757414568,11.909359730667932,16.518525848499404,16.518525848499404,18.328786871086773,18.12674996462352,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9943435649659714
214096,Lucky Them,2013-06-09,16.62411492640761,8.54751887890181,0.0,0.0,8.932303061746177,8.950057245837224,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4273315216407148
209403,Bad Words,2013-06-09,16.39050009109165,11.961507316819567,0.0,0.0,16.20016140368753,16.079846284090145,10.553200102516692,10.553200102516692,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8419867552343316
174316,A Case of You,2013-06-11,16.985375893040285,8.663610198793675,9.897656320361222,9.802617444267687,15.368022502815904,15.052232224026705,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7235138313504411
64686,47 Ronin,2013-06-12,19.30399419438816,16.43278391871862,0.0,0.0,9.971490096610314,10.261877371349737,17.351455952809708,17.351455952809708,1,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.935107103024026
212063,Tim's Vermeer,2013-06-12,14.86595281949974,11.13902050140089,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.375114912711839
180951,Summer in February,2013-06-13,16.62411492640761,7.716790565691558,0.0,0.0,16.330092636577675,16.351951538095328,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.1311492119309885
111969,Stuck in Love,2013-06-14,16.62411492640761,10.78587838676055,0.0,0.0,15.863767903540154,15.336975424764365,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.3680950596987696
159014,20 Feet from Stardom,2013-06-14,14.139208939799214,11.2314268085723,0.0,0.0,0.0,0.0,11.895839741703682,11.895839741703682,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8419867552343316
202141,Particle Fever,2013-06-14,14.86595281949974,11.218615390057234,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.249622135814879
201676,My Little Pony: Equestria Girls,2013-06-16,18.219038124102006,11.272128112033458,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.849006608247401
62211,Monsters University,2013-06-19,19.43752558649592,18.55115123158232,0.0,0.0,16.330296849415745,16.330296849415745,18.57648467093176,18.49212194203601,1,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0465601738948472
72190,World War Z,2013-06-19,19.43752558649592,18.33508349071835,11.07604026293294,11.07604026293294,16.58142607735186,15.88936612957622,16.64739106890021,16.72075137962348,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.7573977171981904
87440,Struck by Lightning,2013-06-19,16.985375893040285,9.791832134359362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7827502932923864
142115,Five Dances,2013-06-19,16.62411492640761,8.987364732940888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.197405526886003
173210,Downloaded,2013-06-20,14.86595281949974,8.149631274152537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1650330977787377
184149,Somm,2013-06-21,14.86595281949974,10.565467361103709,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6050409074665506
83869,As Cool as I Am,2013-06-21,16.985375893040285,8.40539638064109,0.0,0.0,16.28458975042277,16.28458975042277,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6642773694084959
201550,Life of a King,2013-06-22,16.62411492640761,8.674062286892353,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1311492119309885
93456,Despicable Me 2,2013-06-26,18.4699415661362,18.5642622006221,18.3250423528934,18.341626210312413,16.964718603926876,15.965637719868514,18.3250423528934,18.34981613229489,1,18.237728387008858,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3088585977568243
174772,Europa Report,2013-06-27,17.75002593783462,10.333512814882004,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.7827502932923864
137563,A Band Called Death,2013-06-27,14.86595281949974,10.782211152129674,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4273315216407148
117251,White House Down,2013-06-27,19.14984351524992,17.35215685904712,14.195767992999189,14.195767992999189,17.394750720297658,17.33359985311484,17.356212111572454,17.44043723983404,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.6459446463273693
136795,The Heat,2013-06-27,17.900408348848956,17.805715359285408,17.441800193290476,17.441800193290476,16.958084711366578,17.13995905031489,0.0,0.0,0,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8166341791401356
226979,Test,2013-06-29,16.62411492640761,10.166570898320469,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.8419867552343316
136585,Return to Nuke 'Em High Volume 1,2013-06-30,16.985375893040285,8.402920153825423,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0789326030021127
108726,A Common Man,2013-06-30,17.753062434003823,11.733834004014058,0.0,0.0,16.318271262184673,16.357680377717838,7.68147960146978,7.68147960146978,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0196961410601677
109421,Side Effects,2013-07-02,17.54040562210832,16.369560809131535,17.03548936961235,16.969464801005174,16.811522357228885,16.434949914959272,17.285448349869583,17.285448349869583,0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1650330977787377
109431,Identity Thief,2013-07-02,17.694556298490486,17.681645454192356,16.825185791346158,17.007120233241114,17.227627920043613,17.094154330593653,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.461215407488464
112949,Safe Haven,2013-07-02,17.471412752343912,17.202673655370145,16.93587689411065,16.71622334311699,16.67809911573365,16.605670869915933,17.23802017903663,18.20198721386164,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.6981612552562451
68728,Oz the Great and Powerful,2013-07-03,19.43752558649592,18.51005324069651,0.0,0.0,17.03981873698087,17.23546860290654,0.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.586708184385424
180948,Vehicle 19,2013-07-03,16.811242881518265,13.0963325477278,0.0,0.0,17.583145967954216,17.82699288163225,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.0789326030021127
160139,Night Train to Lisbon,2013-07-03,16.180428639147173,14.01030008960191,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.461215407488464
136418,Hummingbird,2013-07-05,17.13494052605797,10.226070763583804,0.0,0.0,16.32446856487269,16.25368799601246,17.524635922471788,17.0094154794053,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.1903856738729338
72525,Syrup,2013-07-06,15.93096780613674,6.0332085905151445,0.0,0.0,16.620348486753,16.696338386158832,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7827502932923864
116741,The Internship,2013-07-06,18.199651239350555,16.99137652306515,17.457452722553843,17.462378006987418,17.08200645635222,17.316432811574746,11.575670267459394,11.575670267459394,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.935107103024026
158999,Blackfish,2013-07-06,14.86595281949974,11.561695676637948,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.197405526886003
138977,Hello Herman,2013-07-06,14.544673806751211,9.020830149411136,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.901223217176277
204349,Contracted,2013-07-07,15.827156575501991,8.434041825186739,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.138169064944058
76285,Percy Jackson: Sea of Monsters,2013-07-08,18.639017894699343,16.80650966491557,17.302071113650154,17.302071113650154,16.956703629053873,16.712025598570083,16.879241370560212,17.025083384897442,1,17.646883635412753,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1650330977787377
138832,We're the Millers,2013-07-08,17.750126148527972,17.413306681078808,0.0,0.0,16.721590602330227,16.63575244957668,17.317892603549634,17.525948163641463,0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4019789455465188
212769,Make Your Move,2013-07-08,16.847258465664005,11.628032210212837,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4019789455465188
68724,Elysium,2013-07-08,18.88414035098482,17.53396469059312,0.0,0.0,15.823738039435302,14.526024375559812,16.998208978827165,17.151991120798094,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3427424836045735
212716,What If,2013-07-09,16.537103554898806,12.128536656534388,15.022789401183225,14.921200670188645,18.042540988238898,17.355208438874236,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.3088585977568243
209244,Are You Here,2013-07-09,16.985375893040285,10.127294346555386,0.0,0.0,17.394303599226948,17.52911485134152,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6389247933142999
209416,Supermensch: The Legend of Shep Gordon,2013-07-09,14.86595281949974,10.36771744213516,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6712972224215654
192133,Jimi: All Is by My Side,2013-07-09,16.62411492640761,11.806253844477606,0.0,0.0,17.433229378179487,17.433229378179487,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8758706410820809
214030,Fading Gigolo,2013-07-09,16.985375893040285,12.428853917722012,0.0,0.0,11.683813354736657,11.816377010691363,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7827502932923864
225703,The Starving Games,2013-07-11,15.64328577387767,14.326838758380667,16.706978222468855,16.706978222468855,0.0,0.0,7.702199602236909,7.78544581058539,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2566419888279483
158743,Computer Chess,2013-07-17,16.985375893040285,9.501899420558429,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7235138313504411
59859,Kick-Ass 2,2013-07-17,17.471412752343912,16.72944706063549,0.0,0.0,16.598295383495554,16.54172697333174,17.19243995465668,17.19243995465668,1,17.19243995465668,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.012676288047098
138843,The Conjuring,2013-07-18,16.704157629443525,17.87342728649186,16.759849068107556,16.759849068107556,15.844575280583287,15.844575280583287,0.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5204518694304093
146216,RED 2,2013-07-18,18.57002502378657,17.03226651354991,0.0,0.0,16.809593028276787,17.31769770928099,16.928888619987333,16.791323899892895,1,17.285448349869583,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7573977171981904
172391,Khumba,2013-07-18,17.13494052605797,7.260743226790304,0.0,0.0,16.651726868321294,16.89401040565042,0.0,0.0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0789326030021127
107985,The World's End,2013-07-18,17.13494052605797,16.315298895949685,16.567087887845283,16.567087887845283,16.385865438175774,16.468095083686347,9.24540634886005,9.24540634886005,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3427424836045735
49524,R.I.P.D.,2013-07-18,19.006742672351265,16.68013405396733,17.285448349869583,17.285448349869583,17.431761601005565,17.59861225075272,17.264196871455,17.081780373725284,1,0.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4273315216407148
198210,Evidence,2013-07-19,15.945509159874431,11.018042495256282,0.0,0.0,7.536160070295082,7.536160070295082,16.825197033361302,16.736862596404436,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6050409074665506
76170,The Wolverine,2013-07-21,18.926699965141488,18.111644107720075,17.208017369101782,17.208017369101782,17.172071358890882,17.170300291399087,18.183411688293425,18.183411688293425,1,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.349762336617643
177699,Alan Partridge: Alpha Papa,2013-07-24,15.525502758317645,9.770273386291583,0.0,0.0,10.96749787746697,10.563624435257433,14.899905251138808,15.157570759037316,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7827502932923864
129139,The To Do List,2013-07-24,14.544673806751211,14.596254968779736,0.0,0.0,11.317716778260142,11.317716778260142,0.0,0.0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0465601738948472
94671,Jayne Mansfield's Car,2013-07-25,16.62411492640761,9.463693188456386,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.112816488849862
185471,Battle of the Damned,2013-07-25,16.21864984844398,11.764812608900826,5.135309531445275,5.135309531445275,11.27299943574153,11.033212769748298,5.135309531445275,5.135309531445275,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.901223217176277
157354,Fruitvale Station,2013-07-26,14.033848504526766,13.188045781652471,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2566419888279483
77931,The Smurfs 2,2013-07-30,18.793168573378235,17.00417040838429,17.746905335255097,17.746905335255097,17.088797280888834,17.088797280888834,0.0,0.0,1,17.746905335255097,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1057966358367925
164331,Spiders,2013-08-02,16.085118468738546,12.091960630707652,0.0,0.0,0.0,0.0,16.95752112558515,17.005452160878097,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.8419867552343316
150117,I Give It a Year,2013-08-02,16.704157629443525,8.924629513255704,0.0,0.0,16.249023479432807,16.249023479432807,0.0,0.0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3680950596987696
124461,A Glimpse Inside the Mind of Charles Swan III,2013-08-02,16.62411492640761,9.716419874397758,0.0,0.0,10.181472880204073,10.181472880204073,0.0,0.0,0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0196961410601677
175291,Cheap Thrills,2013-08-03,12.52977392123461,10.156694260834998,0.0,0.0,10.142011939105844,10.142011939105844,0.0,0.0,0,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.901223217176277
102362,Dead Man Down,2013-08-03,17.54040562210832,15.815416667746485,0.0,0.0,17.003717792042337,17.240730855658537,9.36791499280226,9.36791499280226,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8758706410820809
87436,The ABCs of Death,2013-08-03,15.945509159874431,9.5450495275578,10.751132583507667,10.769685963699027,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5274717224434788
77805,Lovelace,2013-08-08,16.44179338167147,12.44930142421462,11.23301466456892,11.23301466456892,16.413615926541414,16.659797680169874,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6642773694084959
214083,The Armstrong Lie,2013-08-09,14.86595281949974,10.598497820986472,10.661608229478608,10.64072083497941,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2312894127337524
171424,The Green Inferno,2013-08-09,15.748646273458412,15.397847236532192,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1903856738729338
